event_id,title,summary,start_date,start_time,end_date,end_time,timezone,is_online,venue_name,venue_address,organizer_name,organizer_id,url,is_free,price,currency,category,tags,image_url,is_cancelled,published,source_platform
1982028133502,Why AI Needs Feminism: From Campus Surveillance to Global Conflicts,"This event invites collective critique and imagination—toward technologies and institutions that center people, not just data.",2026-04-29,18:30,2026-04-29,20:00,America/New_York,False,Barnard Hall,"New York, NY, US",Barnard Center for Research on Women,1283263401,https://www.eventbrite.com/e/why-ai-needs-feminism-from-campus-surveillance-to-global-conflicts-tickets-1982028133502,False,0.00,USD,Science & Technology,"Other, Science & Technology, Seminar or Talk, tech_ethics, gender_bias, global_conflicts, ai_needs_feminism, campus_surveillance",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176275665%2F17441962019%2F1%2Foriginal.20260130-175719?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=cd2b3c761f89cba268419c70a3140a22,False,2026-02-02T21:09:15Z,eventbrite
1844951933899,Build Your First Successful AI SaaS Startup Today! - Workshop,Build Your First Successful AI SaaS Startup Today! - Workshop,2026-02-17,13:00,2026-02-17,17:00,America/New_York,False,TBD,"New York, NY, US",Blueqix,61368572853,https://www.eventbrite.com/e/build-your-first-successful-ai-saas-startup-today-workshop-tickets-1844951933899,False,208.15,USD,Business & Professional,"Startups & Small Business, Business & Professional, Class, Training, or Workshop, Workshop, Ai, Hackathon, Aibootcamp, Aitraining, ai_training, ai_workshop, ai_for_business, aieducation, aicertification",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176962853%2F975057858293%2F1%2Foriginal.20260207-202842?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=e2b20368d78310f187cef010dbc2187b,False,2024-04-20T12:38:30Z,eventbrite
1979833255563,"AI-Powered Editing & Proofreading Mastery: 1 Day Course | New York City, NY","A practical approach to polishing content accuracy, clarity, and tone using professional editing methods and AI support.",2026-03-18,09:00,2026-03-18,17:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/ai-powered-editing-proofreading-mastery-1-day-course-new-york-city-ny-tickets-1979833255563,False,560.73,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyork, Corporatetraining, 1daytraining, Writingskills, mangates, aiproductivity, professionalediting, editorialstandards, aiediting",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=880192c4a3e77146e91278a1e0c1cde7,False,2026-01-06T03:29:12Z,eventbrite
1980674980184,Hudson River Network: AI Startups,"Summary:
Rooftop networking for AI startup founders and builders. Build real relationships over drinks and skyline views.",2026-02-26,17:30,2026-02-26,20:00,America/New_York,False,230 Fifth Rooftop Bar,"New York, NY, US",Hudson River Network,85061148013,https://www.eventbrite.com/e/hudson-river-network-ai-startups-tickets-1980674980184,False,0.00,USD,Business & Professional,"Startups & Small Business, Business & Professional, Meeting or Networking Event, Networking, Tech, Technology, Rooftop, Startup, Ai, Machinelearning, Nyc, Happyhour, Artificial_intelligence",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172806516%2F128748948797%2F1%2Foriginal.20251211-232631?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.504&fp-y=0.466&s=59cf0e03687111abaab388e1c6490b6a,False,2026-01-15T23:28:02Z,eventbrite
1982827534532,Artificial Intelligence and Atrocity Prevention,Join the Cardozo Law Institute in Holocaust and Human Rights (CLIHHR) and CRIES for a panel discussion on AI.,2026-03-12,16:00,2026-03-12,17:00,America/New_York,False,Benjamin N. Cardozo School of Law,"New York, NY, US",CLIHHR,107045412121,https://www.eventbrite.com/e/artificial-intelligence-and-atrocity-prevention-tickets-1982827534532,True,,,Government & Politics,"Other, Government & Politics, Seminar or Talk, Technology, Ai, Justice, Ethics, Law, atrocity_prevention, ai_human_rights",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177412047%2F194876275368%2F1%2Foriginal.20260212-203715?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b031cac8779e1bc6d60a916facaddda8,False,2026-02-10T20:23:09Z,eventbrite
1981914912856,"Content Curation with AI Basics: 1 Day  Training in New York, NY","Boost your creativity with AI—generate ideas, refine research, plan content, and polish writing in a fraction of the time.",2026-03-09,09:00,2026-03-09,17:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/content-curation-with-ai-basics-1-day-training-in-new-york-ny-tickets-1981914912856,False,607.40,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyork, Corporatetraining, mangates, digitalskillstraining, aiforcreators, aicontenttraining, aipoweredcontent, smartcontentcreation, contentcurationworkshop, 1dayaiworkshop",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=880192c4a3e77146e91278a1e0c1cde7,False,2026-01-29T05:46:32Z,eventbrite
1982972489095,Artificial Intelligence and Atrocity Prevention,Join the Cardozo Law Institute in Holocaust and Human Rights (CLIHHR) and CRIES for a panel discussion on AI.,2026-03-12,09:00,2026-03-12,16:00,America/New_York,False,Benjamin N. Cardozo School of Law,"New York, NY, US",CLIHHR,107045412121,https://www.eventbrite.com/e/artificial-intelligence-and-atrocity-prevention-tickets-1982972489095,True,,,Science & Technology,"High Tech, Science & Technology, Conference, Prevention, Intelligence, Rights, atrocity_prevention, ai_human_rights",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177412151%2F194876275368%2F1%2Foriginal.20260212-203815?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=aa83a3f4bc156434451d793b321843f7,False,2026-02-12T15:07:23Z,eventbrite
1048341887807,Harnessing AI for Marketing Innovation | New York City,"Learn how AI transforms marketing strategies with innovative automation, personalization, and analytics tools.",2026-03-18,13:00,2026-03-18,15:00,America/New_York,False,New York,"New York, NY, US",Rapid Skill Up,91832326783,https://www.eventbrite.com/e/harnessing-ai-for-marketing-innovation-new-york-city-tickets-1048341887807,False,499.00,USD,Science & Technology,"Social Media, Science & Technology, Class, Training, or Workshop, Business, Marketing, Technology, Ai, Digital, Artificialintelligence, Martech, Digital_marketing, Artificial_intelligence, marketing_strategy",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1021005073%2F2309330230023%2F1%2Foriginal.20250501-143856?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0050946969697&fp-y=0.00507434944238&s=7fce83ef8cf5defdc6b15f4cd9478d56,False,2024-10-15T22:20:03Z,eventbrite
1979708968818,"Teaching Smarter with Generative AI – 1 Day Training in New York, NY",Equip teachers with practical generative AI strategies that enhance teaching without replacing human judgment.,2026-03-03,09:00,2026-03-03,17:00,America/New_York,False,Regus - New York City - 100 Church Street,"New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/teaching-smarter-with-generative-ai-1-day-training-in-new-york-ny-tickets-1979708968818,False,560.73,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyork, Teachertraining, corporate_training, futureofeducation, digitalteaching, aieducation, mangates, aiineducation, generativeaiforteachers, aiclassroom",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=880192c4a3e77146e91278a1e0c1cde7,False,2026-01-06T03:22:42Z,eventbrite
1983141581856,Hudson River Network: AI Startups in Marketing,Rooftop networking for AI and marketing professionals. Build real relationships over drinks and skyline views.,2026-03-12,17:30,2026-03-12,20:00,America/New_York,False,230 Fifth Rooftop Bar,"New York, NY, US",Hudson River Network,85061148013,https://www.eventbrite.com/e/hudson-river-network-ai-startups-in-marketing-tickets-1983141581856,False,0.00,USD,Business & Professional,"Startups & Small Business, Business & Professional, Meeting or Networking Event, Networking, Marketing, Technology, Rooftop, Growth, Startup, Ai, Nyc, Happyhour, Martech",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172806516%2F128748948797%2F1%2Foriginal.20251211-232631?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.504&fp-y=0.466&s=59cf0e03687111abaab388e1c6490b6a,False,2026-02-13T23:52:29Z,eventbrite
1902063135039,The AI Enterprise Conference 2026,Get ready to witness the collision of data and industry at this global data & AI conference.,2026-09-01,09:00,2026-09-01,16:00,America/New_York,False,New York City,"New York, NY, US",Data Science Connect,91877611573,https://www.eventbrite.com/e/the-ai-enterprise-conference-2026-tickets-1902063135039,False,427.60,USD,Science & Technology,"Science, Science & Technology, Conference, Ai, Data, Conference, Enterprise, Data_analytics",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174821135%2F2310392524393%2F1%2Foriginal.20260114-083437?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.486&fp-y=0.529&s=e21256890c6c27e5d46e7073dad976c2,False,2025-10-28T13:00:15Z,eventbrite
1137660616529,Generative AI for Society and Workplace | New York City,"Explore how Generative AI is reshaping society and workplaces, enhancing productivity and innovation.",2026-03-04,12:00,2026-03-04,14:00,America/New_York,False,New York,"New York, NY, US",Rapid Skill Up,91832326783,https://www.eventbrite.com/e/generative-ai-for-society-and-workplace-new-york-city-tickets-1137660616529,False,499.00,USD,Science & Technology,"High Tech, Science & Technology, Class, Training, or Workshop, Business, Technology, Innovation, Ai, Artificialintelligence, Aibootcamp, Artificial_intelligence, ai_training, generative_ai, generativeai",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1021007513%2F2309330230023%2F1%2Foriginal.20250501-144200?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00486742424242&fp-y=0.00485130111524&s=8d57af6bc0b9d50e54f5628df7aae466,False,2025-01-06T11:59:15Z,eventbrite
1981605868496,IICD Symposium: Next-Generation Cancer Research — AI and Computation,"The Irving Institute for Cancer Dynamics will host a half-day symposium on artificial intelligence and cancer research on March 16, 2026.",2026-03-16,13:00,2026-03-16,18:30,America/New_York,False,Faculty House,"New York, NY, US",Irving Institute for Cancer Dynamics,51502339303,https://www.eventbrite.com/e/iicd-symposium-next-generation-cancer-research-ai-and-computation-tickets-1981605868496,True,,,Science & Technology,"Science, Science & Technology, Conference, Artificialintelligence, cancer_research, iicd_symposium, ai_computation",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176785649%2F1090566367283%2F1%2Foriginal.20260205-155615?w=400&auto=format%2Ccompress&q=75&sharp=10&s=abb7ce969b2c936c40fe1680d9be54ee,False,2026-01-26T21:06:48Z,eventbrite
1976713977719,"Intro to AI in Digital Marketing & Leadership – 1 Day Course, New York, NY","Empower your marketing leadership with AI-driven insights, automation, and new ways of thinking about digital strategy.",2026-02-27,09:00,2026-02-27,17:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/intro-to-ai-in-digital-marketing-leadership-1-day-course-new-york-ny-tickets-1976713977719,False,557.62,USD,Health & Wellness,"Medical, Health & Wellness, Class, Training, or Workshop, Newyork, Corporatetraining, Aimarketing, Digitalleadership, futureofmarketing, mangates, aiautomation, marketinginnovation, datadrivenbranding, creativeintelligence",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172671194%2F2740397811611%2F1%2Foriginal.20251210-093526?crop=focalpoint&fit=crop&w=352&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=a6f5bbe0415995e8d7d6922fc157675d,False,2025-12-03T11:29:42Z,eventbrite
1979285098009,"Essential Human Skills for AI & Remote Work: 1 Day Training, New York, NY","Build critical human skills to thrive alongside AI, communicate remotely, think clearly, and collaborate with trust in virtual teams.",2026-03-12,09:00,2026-03-12,17:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/essential-human-skills-for-ai-remote-work-1-day-training-new-york-ny-tickets-1979285098009,False,560.73,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyorkcity, Corporatetraining, Criticalthinking, Professionaltraining, Humanskills, remoteworkskills, humancenteredleadership, mangates, remoteteamsuccess, aiandwork",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=352&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=eb46bc8599403df055e380ab2ead1f9f,False,2025-12-30T04:12:18Z,eventbrite
1979518784973,"The Autonomous SDLC: AI That Delivers Working Software, Not Just Code","Senior tech leaders discuss AI-native delivery - using agents, LLMs and workflows to ship software faster with quality and oversight.",2026-02-19,18:00,2026-02-19,21:30,America/New_York,False,Beefbar New York,"New York, NY, US",EDS,102660219151,https://www.eventbrite.co.uk/e/the-autonomous-sdlc-ai-that-delivers-working-software-not-just-code-tickets-1979518784973,True,,,Science & Technology,"High Tech, Science & Technology, Dinner or Gala, Autonomous, apply_now, attend_event, sdlc_ai, working_software",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173836747%2F2470670384391%2F1%2Foriginal.20260102-140955?w=352&auto=format%2Ccompress&q=75&sharp=10&s=d5ead7ade102de44eb800f5063205e26,False,2026-01-02T14:14:21Z,eventbrite
1982820869597,"Faith, Ethics & Artificial Intelligence","What do Christian ethics have to say about the promises and pitfalls of AI, engaging questions of justice, agency and moral responsibility?",2026-03-07,11:00,2026-03-07,12:30,America/New_York,False,Grace Church Brooklyn Heights⛪,"Brooklyn, NY, US",Grace Church Brooklyn Heights,71015411313,https://www.eventbrite.com/e/faith-ethics-artificial-intelligence-tickets-1982820869597,True,,,Religion & Spirituality,"Christianity, Religion & Spirituality, Seminar or Talk, Free, Faith, Ethics, Episcopal, Artificial_intelligence, belief_systems, ethics_ai, faith_ai",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177203543%2F2542172507%2F1%2Foriginal.20260210-192632?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=444c81c838385f639cee38a40fe0935a,False,2026-02-10T19:49:29Z,eventbrite
1978868767754,"Prompt Engineer for Healthcare & Medical AI: 1 Day Session, New York City","Design safe, precise prompts for healthcare and medical AI to improve workflows, insights, and clinical communication in 1 day.",2026-03-25,09:00,2026-03-25,17:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/prompt-engineer-for-healthcare-medical-ai-1-day-session-new-york-city-tickets-1978868767754,False,532.73,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyork, Corporatetraining, Healthcareinnovation, mangates, medicalaitraining, healthcareaiworkshop, medicalcommunicationai, aiforclinicians, onedayaitraining, healthcaredigitalskills",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=352&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=eb46bc8599403df055e380ab2ead1f9f,False,2025-12-23T05:27:42Z,eventbrite
1982827107254,Home-Run:  Put Open Source AI on  Your Own Machine,"Learn how to run powerful open source AI models right on your own machine—easy, fun, and hands-on!",2026-03-17,18:00,2026-03-17,20:00,America/New_York,False,WeWork Office Space & Coworking,"New York, NY, US",Harlemverse Innovation Series and CryptoHarlem,120648869386,https://www.eventbrite.com/e/home-run-put-open-source-ai-on-your-own-machine-tickets-1982827107254,True,,,Science & Technology,"High Tech, Science & Technology, Seminar or Talk",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177208664%2F2983027186036%2F1%2Foriginal.png?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=44697c739b69023191db0485a4bf588d,False,2026-02-12T20:51:46Z,eventbrite
1902269863369,The AI Enterprise Conference 2026,Connect with Fortune 500 data + AI teams at this global data & AI conference—where enterprise innovation meets strategy,2026-09-01,09:00,2026-09-01,16:00,America/New_York,False,TBA,"NEW YORK, NY, US",Data Science Connect,107502026201,https://www.eventbrite.com/e/the-ai-enterprise-conference-2026-tickets-1902269863369,False,427.60,USD,Science & Technology,"High Tech, Science & Technology, Conference, Atlanta, Event, Ai, Data, Conference, Enterprise, Collide, Machine_learning, 2026",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174821728%2F2628776322621%2F1%2Foriginal.20260114-085304?w=400&auto=format%2Ccompress&q=75&sharp=10&s=83e2327212d3f3b700e3de70262b5ebb,False,2025-10-28T13:00:16Z,eventbrite
1980419295424,Health Tech Summit 2026,"Join stakeholders from academia, industry, and government in building a nexus of health technology and innovation in New York City.",2026-03-02,09:00,2026-03-03,18:00,America/New_York,False,34 N Loop Rd,"New York, NY, US",Health Tech Summit,59428788753,https://www.eventbrite.com/e/health-tech-summit-2026-tickets-1980419295424,False,950.00,USD,Science & Technology,"High Tech, Science & Technology, Conference, Technology, Innovation, Healthcare, Healthtech, 2026",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174755213%2F1351661307143%2F1%2Foriginal.20260113-175438?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=41a7074fb1a08e9c2ab45727796e2238,False,2026-01-12T22:09:05Z,eventbrite
1979704000959,"AI-Powered Prompting for Tech Writers – 1 Day Training in New York, NY",Turn AI into a reliable documentation partner with smart prompting techniques designed for technical writers.,2026-03-03,09:00,2026-03-03,17:00,America/New_York,False,Regus - New York City - 100 Church Street,"New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/ai-powered-prompting-for-tech-writers-1-day-training-in-new-york-ny-tickets-1979704000959,False,552.44,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyork, Responsibleai, corporate_training, mangates, technicalwriters, promptengineering, aiprompting, aidocumentation, aifortechnicalwriters, documentationworkflow",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=352&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=eb46bc8599403df055e380ab2ead1f9f,False,2026-01-05T09:50:19Z,eventbrite
1956038918059,The AI Enterprise Conference 2026,Get ready to witness the collision of data and industry at this global data & AI conference.,2026-09-01,09:00,2026-09-01,16:00,America/New_York,False,TBA,"New York, NY, US",Data Science Connect,111837976871,https://www.eventbrite.com/e/the-ai-enterprise-conference-2026-tickets-1956038918059,False,427.60,USD,Science & Technology,"High Tech, Science & Technology, Conference, Technology, Innovation, Data, Nyc, Conference, Enterprise, Machine_learning, generative_ai, genai, data_ai",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174821186%2F2781141303501%2F1%2Foriginal.20260114-083640?crop=focalpoint&fit=crop&w=352&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.485&fp-y=0.575&s=ec209d690c568a2eeb7d640e0b746e70,False,2025-11-03T19:07:41Z,eventbrite
1976092002374,"AI-Driven Process Optimization – 1 Day Workshop in New York City, NY","Streamline workflows, use AI efficiency tools, and create sustainable cost-optimization strategies tailored for modern organizations.",2026-03-12,09:00,2026-03-13,05:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/ai-driven-process-optimization-1-day-workshop-in-new-york-city-ny-tickets-1976092002374,False,501.62,USD,Health & Wellness,"Medical, Health & Wellness, Class, Training, or Workshop, Newyork, Corporatetraining, Professionaldevelopment, Businessproductivity, Costoptimization, processoptimization, mangates, aiefficiency, workflowexcellence, operationalimprovement",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176547993%2F2740397811611%2F1%2Foriginal.20260203-112209?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f723a4e9e75404cb6e22a57eb09f3dc3,False,2025-11-28T06:26:02Z,eventbrite
1982052862467,Ai networking after dark,"Join us for Ai Networking After Dark—drink, chat, and connect with AI pros in a chill, after-hours vibe!",2026-02-26,17:30,2026-02-26,20:00,America/New_York,False,Park Terrace Hotel,"New York, NY, US",PARADIGM VENTURE Group LLC,120924778323,https://www.eventbrite.com/e/ai-networking-after-dark-registration-1982052862467,False,39.19,USD,Business & Professional,"Startups & Small Business, Business & Professional, Meeting or Networking Event",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176306023%2F2990307563419%2F1%2Foriginal.png?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=1f0c5099f42465d2d11cf0bfe55c68ab,False,2026-01-31T00:37:24Z,eventbrite
1974949899313,"Vertex AI: 1 Day Foundations Course in New York, NY","Go from idea to production with Vertex AI—explore model training, ML pipelines, and real-world generative AI applications",2026-03-24,09:00,2026-03-24,17:00,America/New_York,False,"regus NY, New York City - 100 Church Street","New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/vertex-ai-1-day-foundations-course-in-new-york-ny-tickets-1974949899313,False,608.44,USD,Health & Wellness,"Medical, Health & Wellness, Class, Training, or Workshop, Newyork, Corporatetraining, Mlops, Machinelearningcourse, 1dayworkshop, mangates, inpersoncourse, vertexai, generativeai, aiongooglecloud",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176245179%2F2740397811611%2F1%2Foriginal.20260130-110410?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=aba1a42e73fef701c4287012ed248104,False,2025-11-20T03:44:07Z,eventbrite
1983083995614,"Women in Tech, Fintech, AI, Startups, Networking Event & Elevator Pitch NYC",Join the Tech Startups Networking Event to connect with service providers and build partnerships to accelerate your growth!,2026-03-24,19:00,2026-03-24,22:00,America/New_York,False,Off the Wagon,"New York, NY, US",Business Founders Group,120480755771,https://www.eventbrite.com/e/women-in-tech-fintech-ai-startups-networking-event-elevator-pitch-nyc-tickets-1983083995614,False,9.85,USD,Business & Professional,"Startups & Small Business, Business & Professional, Meeting or Networking Event, Business, Networking, Technology, Nyc, Networkingevent, Womeninbusiness, Womenintech, women_in_business, business_networking, networking_event",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173938634%2F2977316171831%2F1%2Foriginal.20260104-134926?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b0c59d71737783388111b363ab5f0e13,False,2026-02-13T15:58:06Z,eventbrite
1982541804907,Designing the Black Box~Lessons from a Decade of Designing AI,Barron Webster on what it really takes to design with intelligent systems.,2026-02-26,18:00,2026-02-26,19:30,America/New_York,False,Museum of Arts and Design,"New York, NY, US",AIGA NY,17093567208,https://www.eventbrite.com/e/designing-the-black-boxlessons-from-a-decade-of-designing-ai-tickets-1982541804907,False,11.50,USD,Performing & Visual Arts,"Design, Performing & Visual Arts, Seminar or Talk, Blackbox, Designing, Figma, eventtitle, aigany, ailessons, decadedesign",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177080039%2F249334996488%2F1%2Foriginal.20260209-173740?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=eaeb67f285276b1f76363e84c680ffec,False,2026-02-09T18:23:00Z,eventbrite
1977352201664,"Workplace Digital Skills Accelerator: 1 Day Training in New York City, NY","Build essential AI, cloud, data, cybersecurity, and collaboration skills to succeed in today’s fast-paced digital economy.",2026-03-11,09:00,2026-03-11,17:00,America/New_York,False,100 Church St,"New York, NY, US",Mangates,110549802331,https://www.eventbrite.sg/e/workplace-digital-skills-accelerator-1-day-training-in-new-york-city-ny-tickets-1977352201664,False,543.10,USD,Business & Professional,"Career, Business & Professional, Class, Training, or Workshop, Newyorkcity, Corporatetraining, Digitalworkforce, onlinecollaboration, mangates, workplaceskills, digitaleconomyskills, cityskillcourse, digitalcareerboost, techsavvytraining",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=352&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=eb46bc8599403df055e380ab2ead1f9f,False,2025-12-09T05:37:15Z,eventbrite
